symbol,name,market,csv
688013.SH,天臣医疗,A股,..\data\a_share\688013.SH.csv
002507.SZ,涪陵榨菜,A股,..\data\a_share\002507.SZ.csv
301487.SZ,盟固利,A股,..\data\a_share\301487.SZ.csv
688549.SH,中巨芯-U,A股,..\data\a_share\688549.SH.csv
600246.SH,万通发展,A股,..\data\a_share\600246.SH.csv
002695.SZ,煌上煌,A股,..\data\a_share\002695.SZ.csv
301096.SZ,百诚医药,A股,..\data\a_share\301096.SZ.csv
000301.SZ,东方盛虹,A股,..\data\a_share\000301.SZ.csv
603587.SH,地素时尚,A股,..\data\a_share\603587.SH.csv
688528.SH,秦川物联,A股,..\data\a_share\688528.SH.csv
603713.SH,密尔克卫,A股,..\data\a_share\603713.SH.csv
603679.SH,华体科技,A股,..\data\a_share\603679.SH.csv
300945.SZ,曼卡龙,A股,..\data\a_share\300945.SZ.csv
600062.SH,华润双鹤,A股,..\data\a_share\600062.SH.csv
300760.SZ,迈瑞医疗,A股,..\data\a_share\300760.SZ.csv
605259.SH,绿田机械,A股,..\data\a_share\605259.SH.csv
000651.SZ,格力电器,A股,..\data\a_share\000651.SZ.csv
603275.SH,众辰科技,A股,..\data\a_share\603275.SH.csv
600262.SH,北方股份,A股,..\data\a_share\600262.SH.csv
601021.SH,春秋航空,A股,..\data\a_share\601021.SH.csv
000538.SZ,云南白药,A股,..\data\a_share\000538.SZ.csv
600367.SH,红星发展,A股,..\data\a_share\600367.SH.csv
300505.SZ,川金诺,A股,..\data\a_share\300505.SZ.csv
605016.SH,百龙创园,A股,..\data\a_share\605016.SH.csv
002975.SZ,博杰股份,A股,..\data\a_share\002975.SZ.csv
000028.SZ,国药一致,A股,..\data\a_share\000028.SZ.csv
300698.SZ,万马科技,A股,..\data\a_share\300698.SZ.csv
300380.SZ,安硕信息,A股,..\data\a_share\300380.SZ.csv
601318.SH,中国平安,A股,..\data\a_share\601318.SH.csv
688399.SH,硕世生物,A股,..\data\a_share\688399.SH.csv
688091.SH,上海谊众,A股,..\data\a_share\688091.SH.csv
600600.SH,青岛啤酒,A股,..\data\a_share\600600.SH.csv
301203.SZ,国泰环保,A股,..\data\a_share\301203.SZ.csv
301236.SZ,软通动力,A股,..\data\a_share\301236.SZ.csv
601100.SH,恒立液压,A股,..\data\a_share\601100.SH.csv
688798.SH,艾为电子,A股,..\data\a_share\688798.SH.csv
688696.SH,极米科技,A股,..\data\a_share\688696.SH.csv
301571.SZ,国科天成,A股,..\data\a_share\301571.SZ.csv
002958.SZ,青农商行,A股,..\data\a_share\002958.SZ.csv
600868.SH,梅雁吉祥,A股,..\data\a_share\600868.SH.csv
300086.SZ,康芝药业,A股,..\data\a_share\300086.SZ.csv
002689.SZ,ST远智,A股,..\data\a_share\002689.SZ.csv
300072.SZ,海新能科,A股,..\data\a_share\300072.SZ.csv
300420.SZ,五洋自控,A股,..\data\a_share\300420.SZ.csv
920284.SH,灵鸽科技,A股,..\data\a_share\920284.SH.csv
002774.SZ,快意电梯,A股,..\data\a_share\002774.SZ.csv
603377.SH,ST东时,A股,..\data\a_share\603377.SH.csv
000607.SZ,华媒控股,A股,..\data\a_share\000607.SZ.csv
000619.SZ,海螺新材,A股,..\data\a_share\000619.SZ.csv
920184.SH,国源科技,A股,..\data\a_share\920184.SH.csv
002818.SZ,富森美,A股,..\data\a_share\002818.SZ.csv
600980.SH,北矿科技,A股,..\data\a_share\600980.SH.csv
603879.SH,永悦科技,A股,..\data\a_share\603879.SH.csv
603928.SH,兴业股份,A股,..\data\a_share\603928.SH.csv
600273.SH,嘉化能源,A股,..\data\a_share\600273.SH.csv
601005.SH,重庆钢铁,A股,..\data\a_share\601005.SH.csv
000563.SZ,陕国投Ａ,A股,..\data\a_share\000563.SZ.csv
601169.SH,北京银行,A股,..\data\a_share\601169.SH.csv
600997.SH,开滦股份,A股,..\data\a_share\600997.SH.csv
603421.SH,鼎信通讯,A股,..\data\a_share\603421.SH.csv
002811.SZ,郑中设计,A股,..\data\a_share\002811.SZ.csv
002840.SZ,华统股份,A股,..\data\a_share\002840.SZ.csv
601068.SH,中铝国际,A股,..\data\a_share\601068.SH.csv
600022.SH,山东钢铁,A股,..\data\a_share\600022.SH.csv
603002.SH,宏昌电子,A股,..\data\a_share\603002.SH.csv
601949.SH,中国出版,A股,..\data\a_share\601949.SH.csv
920662.SH,方盛股份,A股,..\data\a_share\920662.SH.csv
300026.SZ,红日药业,A股,..\data\a_share\300026.SZ.csv
603707.SH,健友股份,A股,..\data\a_share\603707.SH.csv
300010.SZ,ST豆神,A股,..\data\a_share\300010.SZ.csv
600252.SH,中恒集团,A股,..\data\a_share\600252.SH.csv
000059.SZ,华锦股份,A股,..\data\a_share\000059.SZ.csv
000552.SZ,甘肃能化,A股,..\data\a_share\000552.SZ.csv
601089.SH,福元医药,A股,..\data\a_share\601089.SH.csv
601333.SH,广深铁路,A股,..\data\a_share\601333.SH.csv
300951.SZ,博硕科技,A股,..\data\a_share\300951.SZ.csv
002573.SZ,清新环境,A股,..\data\a_share\002573.SZ.csv
002578.SZ,闽发铝业,A股,..\data\a_share\002578.SZ.csv
002591.SZ,恒大高新,A股,..\data\a_share\002591.SZ.csv
600325.SH,华发股份,A股,..\data\a_share\600325.SH.csv
688009.SH,中国通号,A股,..\data\a_share\688009.SH.csv
300389.SZ,艾比森,A股,..\data\a_share\300389.SZ.csv
000731.SZ,四川美丰,A股,..\data\a_share\000731.SZ.csv
600863.SH,华能蒙电,A股,..\data\a_share\600863.SH.csv
600787.SH,中储股份,A股,..\data\a_share\600787.SH.csv
601375.SH,中原证券,A股,..\data\a_share\601375.SH.csv
301006.SZ,迈拓股份,A股,..\data\a_share\301006.SZ.csv
000883.SZ,湖北能源,A股,..\data\a_share\000883.SZ.csv
600815.SH,厦工股份,A股,..\data\a_share\600815.SH.csv
603323.SH,苏农银行,A股,..\data\a_share\603323.SH.csv
000789.SZ,万年青,A股,..\data\a_share\000789.SZ.csv
600293.SH,三峡新材,A股,..\data\a_share\600293.SH.csv
000779.SZ,甘咨询,A股,..\data\a_share\000779.SZ.csv
000698.SZ,ST沈化,A股,..\data\a_share\000698.SZ.csv
600305.SH,恒顺醋业,A股,..\data\a_share\600305.SH.csv
002641.SZ,公元股份,A股,..\data\a_share\002641.SZ.csv
002635.SZ,安洁科技,A股,..\data\a_share\002635.SZ.csv
002632.SZ,道明光学,A股,..\data\a_share\002632.SZ.csv
300931.SZ,通用电梯,A股,..\data\a_share\300931.SZ.csv
601818.SH,光大银行,A股,..\data\a_share\601818.SH.csv
601816.SH,京沪高铁,A股,..\data\a_share\601816.SH.csv
300404.SZ,博济医药,A股,..\data\a_share\300404.SZ.csv
000709.SZ,河钢股份,A股,..\data\a_share\000709.SZ.csv
301376.SZ,致欧科技,A股,..\data\a_share\301376.SZ.csv
603237.SH,五芳斋,A股,..\data\a_share\603237.SH.csv
002349.SZ,精华制药,A股,..\data\a_share\002349.SZ.csv
601528.SH,瑞丰银行,A股,..\data\a_share\601528.SH.csv
002385.SZ,大北农,A股,..\data\a_share\002385.SZ.csv
002390.SZ,信邦制药,A股,..\data\a_share\002390.SZ.csv
300634.SZ,彩讯股份,A股,..\data\a_share\300634.SZ.csv
300621.SZ,维业股份,A股,..\data\a_share\300621.SZ.csv
000898.SZ,鞍钢股份,A股,..\data\a_share\000898.SZ.csv
000910.SZ,大亚圣象,A股,..\data\a_share\000910.SZ.csv
688121.SH,卓然股份,A股,..\data\a_share\688121.SH.csv
688729.SH,屹唐股份,A股,..\data\a_share\688729.SH.csv
600380.SH,健康元,A股,..\data\a_share\600380.SH.csv
002500.SZ,山西证券,A股,..\data\a_share\002500.SZ.csv
300152.SZ,*ST动力,A股,..\data\a_share\300152.SZ.csv
600383.SH,金地集团,A股,..\data\a_share\600383.SH.csv
301168.SZ,通灵股份,A股,..\data\a_share\301168.SZ.csv
600582.SH,天地科技,A股,..\data\a_share\600582.SH.csv
002212.SZ,天融信,A股,..\data\a_share\002212.SZ.csv
601618.SH,中国中冶,A股,..\data\a_share\601618.SH.csv
601668.SH,中国建筑,A股,..\data\a_share\601668.SH.csv
300319.SZ,麦捷科技,A股,..\data\a_share\300319.SZ.csv
002328.SZ,新朋股份,A股,..\data\a_share\002328.SZ.csv
000981.SZ,山子高科,A股,..\data\a_share\000981.SZ.csv
600630.SH,龙头股份,A股,..\data\a_share\600630.SH.csv
002255.SZ,海陆重工,A股,..\data\a_share\002255.SZ.csv
600617.SH,国新能源,A股,..\data\a_share\600617.SH.csv
002234.SZ,民和股份,A股,..\data\a_share\002234.SZ.csv
688287.SH,*ST观典,A股,..\data\a_share\688287.SH.csv
688193.SH,仁度生物,A股,..\data\a_share\688193.SH.csv
600633.SH,浙数文化,A股,..\data\a_share\600633.SH.csv
688668.SH,鼎通科技,A股,..\data\a_share\688668.SH.csv
600506.SH,统一股份,A股,..\data\a_share\600506.SH.csv
600535.SH,天士力,A股,..\data\a_share\600535.SH.csv
002135.SZ,东南网架,A股,..\data\a_share\002135.SZ.csv
600548.SH,深高速,A股,..\data\a_share\600548.SH.csv
002141.SZ,贤丰控股,A股,..\data\a_share\002141.SZ.csv
002151.SZ,北斗星通,A股,..\data\a_share\002151.SZ.csv
300317.SZ,珈伟新能,A股,..\data\a_share\300317.SZ.csv
001227.SZ,兰州银行,A股,..\data\a_share\001227.SZ.csv
688582.SH,芯动联科,A股,..\data\a_share\688582.SH.csv
600483.SH,福能股份,A股,..\data\a_share\600483.SH.csv
301257.SZ,普蕊斯,A股,..\data\a_share\301257.SZ.csv
300291.SZ,百纳千成,A股,..\data\a_share\300291.SZ.csv
002061.SZ,浙江交科,A股,..\data\a_share\002061.SZ.csv
300298.SZ,三诺生物,A股,..\data\a_share\300298.SZ.csv
301277.SZ,新天地,A股,..\data\a_share\301277.SZ.csv
001965.SZ,招商公路,A股,..\data\a_share\001965.SZ.csv
002019.SZ,亿帆医药,A股,..\data\a_share\002019.SZ.csv
002024.SZ,ST易购,A股,..\data\a_share\002024.SZ.csv
300595.SZ,欧普康视,A股,..\data\a_share\300595.SZ.csv
300284.SZ,苏交科,A股,..\data\a_share\300284.SZ.csv
002033.SZ,丽江股份,A股,..\data\a_share\002033.SZ.csv
603589.SH,口子窖,A股,..\data\a_share\603589.SH.csv
600136.SH,ST明诚,A股,..\data\a_share\600136.SH.csv
600114.SH,东睦股份,A股,..\data\a_share\600114.SH.csv
600016.SH,民生银行,A股,..\data\a_share\600016.SH.csv
003015.SZ,日久光电,A股,..\data\a_share\003015.SZ.csv
000089.SZ,深圳机场,A股,..\data\a_share\000089.SZ.csv
600188.SH,兖矿能源,A股,..\data\a_share\600188.SH.csv
600073.SH,光明肉业,A股,..\data\a_share\600073.SH.csv
600183.SH,生益科技,A股,..\data\a_share\600183.SH.csv
600170.SH,上海建工,A股,..\data\a_share\600170.SH.csv
600169.SH,ST太重,A股,..\data\a_share\600169.SH.csv
688122.SH,西部超导,A股,..\data\a_share\688122.SH.csv
600436.SH,片仔癀,A股,..\data\a_share\600436.SH.csv
301281.SZ,科源制药,A股,..\data\a_share\301281.SZ.csv
300679.SZ,电连技术,A股,..\data\a_share\300679.SZ.csv
600938.SH,中国海油,A股,..\data\a_share\600938.SH.csv
001255.SZ,博菲电气,A股,..\data\a_share\001255.SZ.csv
688398.SH,赛特新材,A股,..\data\a_share\688398.SH.csv
600036.SH,招商银行,A股,..\data\a_share\600036.SH.csv
300853.SZ,申昊科技,A股,..\data\a_share\300853.SZ.csv
301356.SZ,天振股份,A股,..\data\a_share\301356.SZ.csv
600887.SH,伊利股份,A股,..\data\a_share\600887.SH.csv
301379.SZ,天山电子,A股,..\data\a_share\301379.SZ.csv
605255.SH,天普股份,A股,..\data\a_share\605255.SH.csv
605118.SH,力鼎光电,A股,..\data\a_share\605118.SH.csv
603899.SH,晨光股份,A股,..\data\a_share\603899.SH.csv
603955.SH,大千生态,A股,..\data\a_share\603955.SH.csv
301169.SZ,零点有数,A股,..\data\a_share\301169.SZ.csv
603050.SH,科林电气,A股,..\data\a_share\603050.SH.csv
002833.SZ,弘亚数控,A股,..\data\a_share\002833.SZ.csv
688466.SH,金科环境,A股,..\data\a_share\688466.SH.csv
002342.SZ,巨力索具,A股,..\data\a_share\002342.SZ.csv
603178.SH,圣龙股份,A股,..\data\a_share\603178.SH.csv
300743.SZ,天地数码,A股,..\data\a_share\300743.SZ.csv
300685.SZ,艾德生物,A股,..\data\a_share\300685.SZ.csv
920641.SH,格利尔,A股,..\data\a_share\920641.SH.csv
002876.SZ,三利谱,A股,..\data\a_share\002876.SZ.csv
603367.SH,辰欣药业,A股,..\data\a_share\603367.SH.csv
600685.SH,中船防务,A股,..\data\a_share\600685.SH.csv
300710.SZ,万隆光电,A股,..\data\a_share\300710.SZ.csv
688273.SH,麦澜德,A股,..\data\a_share\688273.SH.csv
600753.SH,*ST海钦,A股,..\data\a_share\600753.SH.csv
300758.SZ,七彩化学,A股,..\data\a_share\300758.SZ.csv
301029.SZ,怡合达,A股,..\data\a_share\301029.SZ.csv
300614.SZ,百川畅银,A股,..\data\a_share\300614.SZ.csv
001338.SZ,永顺泰,A股,..\data\a_share\001338.SZ.csv
601808.SH,中海油服,A股,..\data\a_share\601808.SH.csv
001238.SZ,浙江正特,A股,..\data\a_share\001238.SZ.csv
688608.SH,恒玄科技,A股,..\data\a_share\688608.SH.csv
002531.SZ,天顺风能,A股,..\data\a_share\002531.SZ.csv
301069.SZ,凯盛新材,A股,..\data\a_share\301069.SZ.csv
300850.SZ,新强联,A股,..\data\a_share\300850.SZ.csv
002983.SZ,芯瑞达,A股,..\data\a_share\002983.SZ.csv
000590.SZ,古汉医药,A股,..\data\a_share\000590.SZ.csv
688082.SH,盛美上海,A股,..\data\a_share\688082.SH.csv
300805.SZ,电声股份,A股,..\data\a_share\300805.SZ.csv
601456.SH,国联民生,A股,..\data\a_share\601456.SH.csv
001324.SZ,长青科技,A股,..\data\a_share\001324.SZ.csv
002668.SZ,TCL智家,A股,..\data\a_share\002668.SZ.csv
603100.SH,川仪股份,A股,..\data\a_share\603100.SH.csv
601166.SH,兴业银行,A股,..\data\a_share\601166.SH.csv
688683.SH,莱尔科技,A股,..\data\a_share\688683.SH.csv
300132.SZ,青松股份,A股,..\data\a_share\300132.SZ.csv
601717.SH,中创智领,A股,..\data\a_share\601717.SH.csv
603508.SH,思维列控,A股,..\data\a_share\603508.SH.csv
000819.SZ,岳阳兴长,A股,..\data\a_share\000819.SZ.csv
920478.SH,峆一药业,A股,..\data\a_share\920478.SH.csv
000963.SZ,华东医药,A股,..\data\a_share\000963.SZ.csv
300675.SZ,建科院,A股,..\data\a_share\300675.SZ.csv
920526.SH,凯华材料,A股,..\data\a_share\920526.SH.csv
600258.SH,首旅酒店,A股,..\data\a_share\600258.SH.csv
000936.SZ,华西股份,A股,..\data\a_share\000936.SZ.csv
300448.SZ,浩云科技,A股,..\data\a_share\300448.SZ.csv
002221.SZ,东华能源,A股,..\data\a_share\002221.SZ.csv
688316.SH,青云科技-U,A股,..\data\a_share\688316.SH.csv
601595.SH,上海电影,A股,..\data\a_share\601595.SH.csv
600346.SH,恒力石化,A股,..\data\a_share\600346.SH.csv
300762.SZ,上海瀚讯,A股,..\data\a_share\300762.SZ.csv
000881.SZ,中广核技,A股,..\data\a_share\000881.SZ.csv
000758.SZ,中色股份,A股,..\data\a_share\000758.SZ.csv
600011.SH,华能国际,A股,..\data\a_share\600011.SH.csv
688175.SH,高凌信息,A股,..\data\a_share\688175.SH.csv
688469.SH,芯联集成-U,A股,..\data\a_share\688469.SH.csv
000027.SZ,深圳能源,A股,..\data\a_share\000027.SZ.csv
002230.SZ,科大讯飞,A股,..\data\a_share\002230.SZ.csv
000885.SZ,城发环境,A股,..\data\a_share\000885.SZ.csv
002673.SZ,西部证券,A股,..\data\a_share\002673.SZ.csv
688787.SH,海天瑞声,A股,..\data\a_share\688787.SH.csv
300935.SZ,盈建科,A股,..\data\a_share\300935.SZ.csv
000875.SZ,电投绿能,A股,..\data\a_share\000875.SZ.csv
600819.SH,耀皮玻璃,A股,..\data\a_share\600819.SH.csv
603111.SH,康尼机电,A股,..\data\a_share\603111.SH.csv
688695.SH,中创股份,A股,..\data\a_share\688695.SH.csv
002493.SZ,荣盛石化,A股,..\data\a_share\002493.SZ.csv
001218.SZ,丽臣实业,A股,..\data\a_share\001218.SZ.csv
300229.SZ,拓尔思,A股,..\data\a_share\300229.SZ.csv
601186.SH,中国铁建,A股,..\data\a_share\601186.SH.csv
688596.SH,正帆科技,A股,..\data\a_share\688596.SH.csv
600061.SH,国投资本,A股,..\data\a_share\600061.SH.csv
000598.SZ,兴蓉环境,A股,..\data\a_share\000598.SZ.csv
603300.SH,海南华铁,A股,..\data\a_share\603300.SH.csv
300006.SZ,莱美药业,A股,..\data\a_share\300006.SZ.csv
300765.SZ,新诺威,A股,..\data\a_share\300765.SZ.csv
603638.SH,艾迪精密,A股,..\data\a_share\603638.SH.csv
603177.SH,德创环保,A股,..\data\a_share\603177.SH.csv
300514.SZ,友讯达,A股,..\data\a_share\300514.SZ.csv
300910.SZ,瑞丰新材,A股,..\data\a_share\300910.SZ.csv
600966.SH,博汇纸业,A股,..\data\a_share\600966.SH.csv
600583.SH,海油工程,A股,..\data\a_share\600583.SH.csv
688663.SH,新风光,A股,..\data\a_share\688663.SH.csv
603221.SH,爱丽家居,A股,..\data\a_share\603221.SH.csv
600982.SH,宁波能源,A股,..\data\a_share\600982.SH.csv
600155.SH,华创云信,A股,..\data\a_share\600155.SH.csv
300249.SZ,依米康,A股,..\data\a_share\300249.SZ.csv
688233.SH,神工股份,A股,..\data\a_share\688233.SH.csv
300047.SZ,天源迪科,A股,..\data\a_share\300047.SZ.csv
603130.SH,云中马,A股,..\data\a_share\603130.SH.csv
600739.SH,辽宁成大,A股,..\data\a_share\600739.SH.csv
300158.SZ,振东制药,A股,..\data\a_share\300158.SZ.csv
601997.SH,贵阳银行,A股,..\data\a_share\601997.SH.csv
920547.SH,无锡晶海,A股,..\data\a_share\920547.SH.csv
002010.SZ,传化智联,A股,..\data\a_share\002010.SZ.csv
002184.SZ,海得控制,A股,..\data\a_share\002184.SZ.csv
300804.SZ,广康生化,A股,..\data\a_share\300804.SZ.csv
300857.SZ,协创数据,A股,..\data\a_share\300857.SZ.csv
301588.SZ,美新科技,A股,..\data\a_share\301588.SZ.csv
002035.SZ,华帝股份,A股,..\data\a_share\002035.SZ.csv
603619.SH,中曼石油,A股,..\data\a_share\603619.SH.csv
002577.SZ,雷柏科技,A股,..\data\a_share\002577.SZ.csv
600900.SH,长江电力,A股,..\data\a_share\600900.SH.csv
601686.SH,友发集团,A股,..\data\a_share\601686.SH.csv
600909.SH,华安证券,A股,..\data\a_share\600909.SH.csv
601777.SH,千里科技,A股,..\data\a_share\601777.SH.csv
688648.SH,中邮科技,A股,..\data\a_share\688648.SH.csv
601988.SH,中国银行,A股,..\data\a_share\601988.SH.csv
002271.SZ,东方雨虹,A股,..\data\a_share\002271.SZ.csv
002793.SZ,罗欣药业,A股,..\data\a_share\002793.SZ.csv
002298.SZ,中电鑫龙,A股,..\data\a_share\002298.SZ.csv
002440.SZ,闰土股份,A股,..\data\a_share\002440.SZ.csv
000692.SZ,惠天热电,A股,..\data\a_share\000692.SZ.csv
605588.SH,冠石科技,A股,..\data\a_share\605588.SH.csv
600390.SH,五矿资本,A股,..\data\a_share\600390.SH.csv
300888.SZ,稳健医疗,A股,..\data\a_share\300888.SZ.csv
002372.SZ,伟星新材,A股,..\data\a_share\002372.SZ.csv
600375.SH,汉马科技,A股,..\data\a_share\600375.SH.csv
301317.SZ,鑫磊股份,A股,..\data\a_share\301317.SZ.csv
920207.SH,众诚科技,A股,..\data\a_share\920207.SH.csv
300473.SZ,德尔股份,A股,..\data\a_share\300473.SZ.csv
600993.SH,马应龙,A股,..\data\a_share\600993.SH.csv
000589.SZ,贵州轮胎,A股,..\data\a_share\000589.SZ.csv
600795.SH,国电电力,A股,..\data\a_share\600795.SH.csv
000665.SZ,湖北广电,A股,..\data\a_share\000665.SZ.csv
300981.SZ,中红医疗,A股,..\data\a_share\300981.SZ.csv
002313.SZ,日海智能,A股,..\data\a_share\002313.SZ.csv
300145.SZ,南方泵业,A股,..\data\a_share\300145.SZ.csv
600674.SH,川投能源,A股,..\data\a_share\600674.SH.csv
600655.SH,豫园股份,A股,..\data\a_share\600655.SH.csv
603866.SH,桃李面包,A股,..\data\a_share\603866.SH.csv
300425.SZ,中建环能,A股,..\data\a_share\300425.SZ.csv
601658.SH,邮储银行,A股,..\data\a_share\601658.SH.csv
600998.SH,九州通,A股,..\data\a_share\600998.SH.csv
600153.SH,建发股份,A股,..\data\a_share\600153.SH.csv
688400.SH,凌云光,A股,..\data\a_share\688400.SH.csv
605389.SH,长龄液压,A股,..\data\a_share\605389.SH.csv
920779.SH,武汉蓝电,A股,..\data\a_share\920779.SH.csv
601939.SH,建设银行,A股,..\data\a_share\601939.SH.csv
002739.SZ,儒意电影,A股,..\data\a_share\002739.SZ.csv
600717.SH,天津港,A股,..\data\a_share\600717.SH.csv
600642.SH,申能股份,A股,..\data\a_share\600642.SH.csv
920375.SH,派诺科技,A股,..\data\a_share\920375.SH.csv
920402.SH,硅烷科技,A股,..\data\a_share\920402.SH.csv
000166.SZ,申万宏源,A股,..\data\a_share\000166.SZ.csv
300170.SZ,汉得信息,A股,..\data\a_share\300170.SZ.csv
600000.SH,浦发银行,A股,..\data\a_share\600000.SH.csv
002959.SZ,小熊电器,A股,..\data\a_share\002959.SZ.csv
002807.SZ,江阴银行,A股,..\data\a_share\002807.SZ.csv
002783.SZ,凯龙股份,A股,..\data\a_share\002783.SZ.csv
603070.SH,万控智造,A股,..\data\a_share\603070.SH.csv
300982.SZ,苏文电能,A股,..\data\a_share\300982.SZ.csv
300641.SZ,正丹股份,A股,..\data\a_share\300641.SZ.csv
920017.SH,星昊医药,A股,..\data\a_share\920017.SH.csv
601229.SH,上海银行,A股,..\data\a_share\601229.SH.csv
301607.SZ,富特科技,A股,..\data\a_share\301607.SZ.csv
300748.SZ,金力永磁,A股,..\data\a_share\300748.SZ.csv
603444.SH,吉比特,A股,..\data\a_share\603444.SH.csv
002318.SZ,久立特材,A股,..\data\a_share\002318.SZ.csv
600690.SH,海尔智家,A股,..\data\a_share\600690.SH.csv
002233.SZ,塔牌集团,A股,..\data\a_share\002233.SZ.csv
301171.SZ,易点天下,A股,..\data\a_share\301171.SZ.csv
603227.SH,雪峰科技,A股,..\data\a_share\603227.SH.csv
000999.SZ,华润三九,A股,..\data\a_share\000999.SZ.csv
600792.SH,云煤能源,A股,..\data\a_share\600792.SH.csv
300933.SZ,中辰股份,A股,..\data\a_share\300933.SZ.csv
601998.SH,中信银行,A股,..\data\a_share\601998.SH.csv
002511.SZ,中顺洁柔,A股,..\data\a_share\002511.SZ.csv
688755.SH,汉邦科技,A股,..\data\a_share\688755.SH.csv
300179.SZ,四方达,A股,..\data\a_share\300179.SZ.csv
000900.SZ,现代投资,A股,..\data\a_share\000900.SZ.csv
301161.SZ,唯万密封,A股,..\data\a_share\301161.SZ.csv
002837.SZ,英维克,A股,..\data\a_share\002837.SZ.csv
002851.SZ,麦格米特,A股,..\data\a_share\002851.SZ.csv
002871.SZ,伟隆股份,A股,..\data\a_share\002871.SZ.csv
002960.SZ,青鸟智控,A股,..\data\a_share\002960.SZ.csv
